wavelength,0,2,4,6,8,10,12,14,16,18,20,25,30,35,40,45,50,60,70,80,90,100
450,47042,47860,47574,47852,47498,47402,46636,46343,46769,46998,46316,46480,46727,46483,45491,45585,45611,46197,46124,45784,45178,44935
475,35461,36026,35853,36161,35343,35710,34597,34432,34664,34835,34555,34683,34420,34361,33957,34047,34098,34732,34849,34537,33502,33484
515,46292,46729,46747,46997,46229,46558,45381,45148,45300,45453,45172,45544,45078,45082,44738,44805,44788,45564,45578,45366,44052,44050
550,15850,16038,15976,16054,15666,15922,15277,15180,15353,15422,15285,15415,15220,15167,15075,15099,15082,15504,15530,15490,14866,14863
555,62523,63265,63228,63540,62770,62964,61503,61390,61444,61624,61140,61562,61391,61295,60500,60651,60575,61770,61777,61512,59952,59688
600,45479,46152,45955,46204,45650,45855,44713,44631,44949,45124,44443,44762,44859,44799,43998,44063,44052,44941,44953,44834,43852,43722
640,28601,28956,28890,28976,28433,28814,27868,27706,27975,28085,27765,28072,27836,27772,27565,27608,27523,28194,28166,28149,27216,27314
690,9553,9675,9631,9676,9379,9599,9088,9017,9153,9210,9125,9205,9064,9011,8924,8950,8945,9258,9274,9260,8798,8793
