wavelength,0,2,4,6,8,10,12,14,16,18,20,25,30,35,40,45,50,60,70,80,90,100
450,48214,47705,47295,46347,45991,45545,45726,44815,44732,43351,43391,43197,41783,42242,40285,39919,39134,37003,36251,34793,33617,32424
475,36442,35970,35609,34479,34166,33898,34308,33320,33048,32207,32241,32211,30904,31634,29755,29384,28717,27105,26859,25769,24892,23853
515,47337,46839,46424,45149,44882,44577,44932,43965,43602,42815,42904,42644,41306,42127,39996,39628,39012,37213,36903,35775,34713,33652
550,16178,15984,15777,15235,15108,14970,15272,14792,14567,14253,14281,14280,13681,14113,13208,13005,12732,12005,11946,11490,11082,10644
555,63929,63403,63084,61138,60756,60446,61132,59849,59430,58091,58334,58345,56508,57683,54890,54422,53659,51477,51113,49814,48517,47185
600,46575,46022,45828,44637,44376,44032,44615,43719,43433,42267,42442,42698,41372,42247,40292,39982,39357,37779,37546,36698,35721,34824
640,29171,28933,28678,27789,27647,27367,27858,27171,26821,26332,26391,26363,25469,26140,24744,24490,24051,22940,22890,22213,21565,20924
690,9781,9636,9474,9080,8991,8856,9099,8738,8569,8342,8357,8339,7929,8268,7588,7437,7232,6710,6668,6319,6033,5710
