percent,MSI_ref,AS7343,group,species
18,0.0304579995572567,0.1026234103002101,dinoflagellate,t. tetrahele
20,0.0620299987494945,0.0971297862973742,dinoflagellate,t. tetrahele
25,0.0588250011205673,0.152466858840504,dinoflagellate,t. tetrahele
30,0.0514560006558895,0.1809364071426515,dinoflagellate,t. tetrahele
35,0.0769990012049675,0.1854398935649288,dinoflagellate,t. tetrahele
40,0.0932739973068237,0.2250887336491649,dinoflagellate,t. tetrahele
45,0.0839409977197647,0.2572332573307637,dinoflagellate,t. tetrahele
50,0.103033997118473,0.2599614742245921,dinoflagellate,t. tetrahele
60,0.1193249970674514,0.3058000375594822,dinoflagellate,t. tetrahele
70,0.1346639990806579,0.3524017732378958,dinoflagellate,t. tetrahele
80,0.1468800008296966,0.3648849746891854,dinoflagellate,t. tetrahele
90,0.1694090068340301,0.457755629975599,dinoflagellate,t. tetrahele
100,0.1819909960031509,0.5170805307891007,dinoflagellate,t. tetrahele
0,0.0,0.0,dinoflagellate,pavlova
2,-0.0003340000112075,0.0105760414941486,dinoflagellate,pavlova
4,0.0074849999509751,0.0194756638333343,dinoflagellate,pavlova
6,0.0081979995593428,0.0473240994981679,dinoflagellate,pavlova
8,0.0119629995897412,0.0532554072202568,dinoflagellate,pavlova
10,0.0129669997841119,0.0600741997793216,dinoflagellate,pavlova
12,0.015549000352621,0.0521419949423188,dinoflagellate,pavlova
14,0.0182380005717277,0.0738983678906762,dinoflagellate,pavlova
16,0.0193240009248256,0.0821892098590878,dinoflagellate,pavlova
18,0.0231880005449056,0.1004037222434862,dinoflagellate,pavlova
20,0.0257699992507696,0.0983271690410175,dinoflagellate,pavlova
25,0.0361060015857219,0.1044056466334128,dinoflagellate,pavlova
30,0.0330559983849525,0.1362844628561834,dinoflagellate,pavlova
35,0.0474120005965232,0.1166033654313412,dinoflagellate,pavlova
40,0.0607860013842582,0.1685127816080386,dinoflagellate,pavlova
45,0.0714130029082298,0.1777562916108577,dinoflagellate,pavlova
50,0.0665870010852813,0.1934229396118729,dinoflagellate,pavlova
60,0.0822080001235008,0.2406340681246996,dinoflagellate,pavlova
70,0.0997219979763031,0.248999382166884,dinoflagellate,pavlova
80,0.1317349970340728,0.2800429052791271,dinoflagellate,pavlova
90,0.142315998673439,0.3101779741593314,dinoflagellate,pavlova
100,0.1612869948148727,0.3412197410330745,dinoflagellate,pavlova
0,0.0,0.0,dinoflagellate,s. zambalensis
2,-0.0001530000008642,-0.0068539765837296,dinoflagellate,s. zambalensis
4,0.0,-0.0217950957064542,dinoflagellate,s. zambalensis
6,0.0017199999419972,0.006372107430219,dinoflagellate,s. zambalensis
8,0.0053969998843967,0.0070115570843246,dinoflagellate,s. zambalensis
10,0.0074559999629855,0.0019732088575484,dinoflagellate,s. zambalensis
12,0.0100530004128813,0.0026098509215752,dinoflagellate,s. zambalensis
14,0.0077889999374747,0.0226839426911798,dinoflagellate,s. zambalensis
16,0.0116649996489286,0.0087113930290156,dinoflagellate,s. zambalensis
18,0.0116440001875162,0.0126741615227078,dinoflagellate,s. zambalensis
20,0.0132860001176595,0.0121419281258049,dinoflagellate,s. zambalensis
25,0.0147970002144575,-0.0090920618915561,dinoflagellate,s. zambalensis
30,0.0151089997962117,-0.0007444223407732,dinoflagellate,s. zambalensis
35,0.0152040002867579,-0.0007225354739866,dinoflagellate,s. zambalensis
40,0.0278069991618394,0.0181682530827028,dinoflagellate,s. zambalensis
45,0.0244069993495941,0.0094186691614081,dinoflagellate,s. zambalensis
50,0.0305410008877515,0.0152728636348563,dinoflagellate,s. zambalensis
60,0.0448839999735355,0.0217881260944996,dinoflagellate,s. zambalensis
70,0.0399410016834735,0.0445881673687106,dinoflagellate,s. zambalensis
80,0.0468779988586902,0.0397675596853191,dinoflagellate,s. zambalensis
90,0.0535049997270107,0.0716780172348663,dinoflagellate,s. zambalensis
100,0.0537550002336502,0.0908737413417014,dinoflagellate,s. zambalensis
