,WaveLength,Abs.
0,400.126678,0.025413
1,400.592621,0.025422
2,401.058533,0.025431
3,401.524323,0.02544
4,401.990051,0.025449
5,402.455688,0.025458
6,402.921265,0.025466
7,403.386749,0.025475
8,403.852142,0.025484
9,404.317474,0.025493
10,404.782715,0.025502
11,405.247864,0.025511
12,405.712952,0.02552
13,406.177948,0.025529
14,406.642853,0.025538
15,407.107697,0.025546
16,407.572479,0.025555
17,408.03714,0.025564
18,408.50174,0.025573
19,408.966278,0.025581
20,409.430695,0.02559
21,409.89505,0.025598
22,410.359344,0.025607
23,410.823547,0.025615
24,411.287659,0.025623
25,411.751709,0.025631
26,412.215668,0.025639
27,412.679535,0.025647
28,413.143341,0.025654
29,413.607056,0.025661
30,414.070679,0.025669
31,414.534241,0.025676
32,414.997711,0.025683
33,415.461121,0.025689
34,415.924438,0.025696
35,416.387665,0.025703
36,416.85083,0.02571
37,417.313904,0.025716
38,417.776917,0.025723
39,418.239838,0.025729
40,418.702667,0.025736
41,419.165436,0.025743
42,419.628113,0.025749
43,420.090698,0.025756
44,420.553223,0.025763
45,421.015656,0.02577
46,421.478027,0.025777
47,421.940308,0.025784
48,422.402496,0.025791
49,422.864624,0.025798
50,423.32666,0.025806
51,423.788605,0.025813
52,424.250488,0.025821
53,424.712311,0.025829
54,425.174011,0.025837
55,425.635651,0.025846
56,426.097229,0.025854
57,426.558716,0.025863
58,427.020111,0.025872
59,427.481415,0.025882
60,427.942657,0.025891
61,428.403839,0.025901
62,428.864929,0.025911
63,429.325928,0.025921
64,429.786835,0.025932
65,430.247681,0.025942
66,430.708466,0.025953
67,431.169159,0.025964
68,431.629761,0.025976
69,432.090271,0.025988
70,432.55072,0.025999
71,433.011108,0.026011
72,433.471375,0.026024
73,433.93158,0.026036
74,434.391724,0.026048
75,434.851776,0.026061
76,435.311737,0.026074
77,435.771637,0.026086
78,436.231445,0.026099
79,436.691193,0.026112
80,437.150818,0.026125
81,437.610413,0.026138
82,438.069916,0.026151
83,438.529327,0.026164
84,438.988647,0.026176
85,439.447906,0.026189
86,439.907074,0.026202
87,440.36618,0.026214
88,440.825195,0.026227
89,441.284149,0.026239
90,441.743011,0.026252
91,442.201782,0.026264
92,442.660492,0.026276
93,443.11911,0.026288
94,443.577637,0.0263
95,444.036102,0.026311
96,444.494507,0.026322
97,444.95282,0.026334
98,445.411041,0.026345
99,445.869171,0.026355
100,446.32724,0.026366
101,446.785248,0.026377
102,447.243134,0.026387
103,447.700989,0.026397
104,448.158722,0.026407
105,448.616394,0.026417
106,449.074005,0.026427
107,449.531525,0.026436
108,449.988953,0.026446
109,450.446289,0.026455
110,450.903564,0.026464
111,451.360779,0.026473
112,451.817902,0.026481
113,452.274933,0.02649
114,452.731903,0.026498
115,453.188782,0.026505
116,453.645569,0.026513
117,454.102295,0.02652
118,454.55896,0.026526
119,455.015503,0.026533
120,455.472015,0.026539
121,455.928406,0.026544
122,456.384735,0.02655
123,456.841003,0.026554
124,457.29715,0.026559
125,457.753265,0.026563
126,458.209259,0.026566
127,458.665192,0.026569
128,459.121063,0.026572
129,459.576843,0.026574
130,460.032532,0.026576
131,460.488159,0.026578
132,460.943695,0.026579
133,461.39917,0.026579
134,461.854553,0.026579
135,462.309845,0.026579
136,462.765076,0.026578
137,463.220215,0.026577
138,463.675293,0.026575
139,464.13028,0.026572
140,464.585175,0.026569
141,465.040009,0.026566
142,465.494751,0.026562
143,465.949432,0.026557
144,466.404022,0.026552
145,466.858551,0.026547
146,467.312988,0.02654
147,467.767334,0.026533
148,468.221619,0.026525
149,468.675812,0.026517
150,469.129944,0.026508
151,469.583984,0.026498
152,470.037964,0.026488
153,470.491852,0.026477
154,470.945648,0.026465
155,471.399384,0.026452
156,471.853027,0.026439
157,472.30661,0.026425
158,472.760101,0.02641
159,473.213501,0.026394
160,473.66684,0.026377
161,474.120117,0.026359
162,474.573273,0.026341
163,475.026367,0.026322
164,475.479401,0.026302
165,475.932343,0.026281
166,476.385223,0.026259
167,476.837982,0.026237
168,477.29071,0.026213
169,477.743317,0.02619
170,478.195892,0.026165
171,478.648346,0.02614
172,479.100739,0.026114
173,479.55307,0.026088
174,480.00528,0.026061
175,480.457458,0.026033
176,480.909515,0.026005
177,481.361542,0.025976
178,481.813446,0.025947
179,482.265289,0.025917
180,482.717072,0.025887
181,483.168732,0.025857
182,483.620361,0.025826
183,484.071869,0.025795
184,484.523315,0.025763
185,484.974701,0.025732
186,485.425995,0.0257
187,485.877197,0.025668
188,486.328339,0.025635
189,486.779388,0.025603
190,487.230377,0.02557
191,487.681274,0.025537
192,488.132111,0.025504
193,488.582855,0.025471
194,489.033508,0.025437
195,489.4841,0.025403
196,489.934601,0.025369
197,490.38504,0.025334
198,490.835388,0.025299
199,491.285675,0.025264
200,491.73587,0.025228
201,492.185974,0.025192
202,492.636017,0.025155
203,493.085968,0.025118
204,493.535858,0.025081
205,493.985657,0.025043
206,494.435394,0.025005
207,494.88504,0.024966
208,495.334595,0.024927
209,495.784088,0.024888
210,496.23349,0.024848
211,496.682831,0.024808
212,497.13208,0.024768
213,497.581268,0.024728
214,498.030365,0.024687
215,498.47937,0.024646
216,498.928314,0.024604
217,499.377167,0.024563
218,499.825958,0.024521
219,500.274658,0.02448
220,500.723297,0.024438
221,501.171844,0.024396
222,501.6203,0.024354
223,502.068695,0.024311
224,502.517029,0.024269
225,502.96524,0.024227
226,503.413422,0.024185
227,503.861481,0.024143
228,504.309479,0.024101
229,504.757416,0.024059
230,505.205261,0.024018
231,505.653015,0.023976
232,506.100708,0.023935
233,506.548309,0.023894
234,506.99585,0.023853
235,507.443298,0.023812
236,507.890686,0.023772
237,508.337982,0.023732
238,508.785187,0.023693
239,509.23233,0.023654
240,509.679382,0.023615
241,510.126373,0.023577
242,510.573273,0.023539
243,511.020111,0.023502
244,511.466858,0.023465
245,511.913513,0.023429
246,512.360107,0.023393
247,512.806641,0.023358
248,513.253052,0.023323
249,513.699402,0.023288
250,514.145691,0.023255
251,514.591858,0.023221
252,515.038025,0.023188
253,515.48407,0.023155
254,515.929993,0.023123
255,516.375916,0.023091
256,516.821716,0.023059
257,517.267456,0.023028
258,517.713074,0.022998
259,518.158691,0.022967
260,518.604126,0.022937
261,519.049561,0.022907
262,519.494934,0.022878
263,519.940186,0.022848
264,520.385376,0.022819
265,520.830444,0.02279
266,521.275452,0.022762
267,521.720398,0.022733
268,522.165283,0.022705
269,522.610107,0.022677
270,523.05481,0.022649
271,523.499451,0.022621
272,523.94397,0.022593
273,524.388489,0.022566
274,524.832886,0.022538
275,525.277161,0.022511
276,525.721436,0.022483
277,526.165588,0.022456
278,526.60968,0.022429
279,527.05365,0.022402
280,527.49762,0.022375
281,527.941467,0.022348
282,528.385254,0.022321
283,528.828918,0.022294
284,529.272522,0.022267
285,529.716064,0.022241
286,530.159546,0.022214
287,530.602905,0.022188
288,531.046204,0.022161
289,531.489441,0.022135
290,531.932617,0.022109
291,532.375671,0.022083
292,532.818665,0.022057
293,533.261536,0.022031
294,533.704407,0.022005
295,534.147156,0.021979
296,534.589844,0.021953
297,535.03241,0.021927
298,535.474915,0.021902
299,535.917358,0.021876
300,536.359741,0.02185
301,536.802002,0.021825
302,537.244202,0.021799
303,537.68634,0.021774
304,538.128418,0.021748
305,538.570374,0.021723
306,539.012268,0.021697
307,539.454102,0.021672
308,539.895813,0.021646
309,540.337463,0.021621
