shade,MSI_ref,AS7343
red_L,0.014021000000000,-0.0537891449781479
,0.014021000000000,0.0473028028482071
,0.014021000000000,0.0473198711530259
,0.014021000000000,0.0471150957550143
,0.014021000000000,0.0472004071038072
,0.014021000000000,0.0462799301903149
red_M,0.027115000000000,0.118712966532647
,0.027115000000000,0.118914196488014
,0.027115000000000,0.118833693316756
,0.027115000000000,0.118813569855366
,0.027115000000000,0.118994714584542
,0.027115000000000,0.118914196488014
red_D,0.018397000000000,0.178470287983479
,0.018397000000000,0.178608826285011
,0.018397000000000,0.17833179386105
,0.018397000000000,0.178262563358195
,0.018397000000000,0.177916576286836
,0.018397000000000,0.177962691973835
ylw_L,0.006334000000000,-0.0188703629632835
,0.006334000000000,0.148716428442677
,0.006334000000000,0.142488113124583
,0.006334000000000,0.142573123055249
,0.006334000000000,0.142360629420565
,0.006334000000000,0.142573123055249
ylw_M,0.007134000000000,-0.00168047181002145
,0.007134000000000,0.0258250696211612
,0.007134000000000,0.0260037949758576
,0.007134000000000,0.0256626558264848
,0.007134000000000,0.0258413143417266
,0.007134000000000,0.0261338232648239
ylw_D,0.008928000000000,0.0123582389410791
,0.008928000000000,0.0423642101636073
,0.008928000000000,0.0426849531924383
,0.008928000000000,0.0423304615151927
,0.008928000000000,0.0421280246803108
,0.008928000000000,0.0422292313025663
grn_L,0.348601000000000,0.120325422951822
,0.348601000000000,0.121356497549997
,0.348601000000000,0.118290686878126
,0.348601000000000,0.109989340973435
,0.348601000000000,0.105263053325094
,0.348601000000000,0.120628426160864
grn_M,0.428848000000000,0.283554167565103
,0.428848000000000,0.282819643691631
,0.428848000000000,0.28766093193221
,0.428848000000000,0.295297404695853
,0.428848000000000,0.294542765962271
,0.428848000000000,0.278467461605475
grn_D,0.493824000000000,0.506846197672397
,0.493824000000000,0.478577822633904
,0.493824000000000,0.495202216508689
,0.493824000000000,0.511145444242825
,0.493824000000000,0.507978648071305
,0.493824000000000,0.499387176612528
blu_L,0.465993000000000,0.165842905503127
,0.465993000000000,0.164298367666552
,0.465993000000000,0.163918671265892
,0.465993000000000,0.163606229179104
,0.465993000000000,0.163561612938886
,0.465993000000000,0.163294011709221
blu_M,0.501875000000000,0.414642850952736
,0.501875000000000,0.426617196033578
,0.501875000000000,0.43474588451661
,0.501875000000000,0.426167763818773
,0.501875000000000,0.434454425671165
,0.501875000000000,0.438510741783986
blu_D,0.505518000000000,0.752547730234861
,0.505518000000000,0.752807553444467
,0.505518000000000,0.753587957036138
,0.505518000000000,0.757511149766411
,0.505518000000000,0.748668920748733
,0.505518000000000,0.76324129304175
vio_L,0.439792000000000,0.482651388462734
,0.439792000000000,0.357945255620855
,0.439792000000000,0.358084877702721
,0.439792000000000,0.360430245131541
,0.439792000000000,0.359168473495181
,0.439792000000000,0.358504013474584
vio_M,0.485043000000000,0.677367623276564
,0.485043000000000,0.473174827395235
,0.485043000000000,0.473038335492618
,0.485043000000000,0.472947364716855
,0.485043000000000,0.473083828027295
,0.485043000000000,0.47331136220859
vio_D,0.502905000000000,0.852041221747681
,0.502905000000000,0.74669971617555
,0.502905000000000,0.746528902217831
,0.502905000000000,0.746272807184226
,0.502905000000000,0.746187475720762
,0.502905000000000,0.746187475720762
