shade,MSI_ref,AS7343
red_L,0.008872000000000,0.237839136923684
,0.008872000000000,0.136244728724798
,0.008872000000000,0.136394649150395
,0.008872000000000,0.136144810518467
,0.008872000000000,0.135994976298625
,0.008872000000000,0.135396155821949
red_M,0.023533000000000,0.329587228483526
,0.023533000000000,0.329587228483526
,0.023533000000000,0.329665219770779
,0.023533000000000,0.329587228483526
,0.023533000000000,0.329587228483526
,0.023533000000000,0.329743225066347
red_D,0.006388000000000,0.517496484805263
,0.006388000000000,0.517256144742735
,0.006388000000000,0.517376298148372
,0.006388000000000,0.517136024569959
,0.006388000000000,0.516655875840119
,0.006388000000000,0.516655875840119
ylw_L,0.009623000000000,0.130437836387069
,0.009623000000000,0.194608001863075
,0.009623000000000,0.1935804907799
,0.009623000000000,0.193751573894937
,0.009623000000000,0.193409475033684
,0.009623000000000,0.1935804907799
ylw_M,0.011410000000000,0.195924480378068
,0.011410000000000,0.0734577423324002
,0.011410000000000,0.0737172550272469
,0.011410000000000,0.0736307335642845
,0.011410000000000,0.0737605222234873
,0.011410000000000,0.0737172550272469
ylw_D,0.011033000000000,0.249289643672459
,0.011033000000000,0.115846069400287
,0.011033000000000,0.11560777338229
,0.011033000000000,0.11570307609979
,0.011033000000000,0.115179169768674
,0.011033000000000,0.115464858507342
grn_L,0.011621000000000,0.0940442731141777
,0.011621000000000,0.0942256637326247
,0.011621000000000,0.0914225873893968
,0.011621000000000,0.0823252145663755
,0.011621000000000,0.0753210190964223
,0.011621000000000,0.0951337549822534
grn_M,0.028937000000000,0.248189098074592
,0.028937000000000,0.247091334321215
,0.028937000000000,0.253523519172831
,0.028937000000000,0.263387502036331
,0.028937000000000,0.262517909406214
,0.028937000000000,0.242536316833932
grn_D,0.065433000000000,0.440182397717017
,0.065433000000000,0.407818106861769
,0.065433000000000,0.426809290710614
,0.065433000000000,0.446669063659262
,0.065433000000000,0.441391290583611
,0.065433000000000,0.431221395863366
blu_L,0.044808000000000,0.100392452075216
,0.044808000000000,0.0973209524633221
,0.044808000000000,0.0971839294358711
,0.044808000000000,0.0968643770618259
,0.044808000000000,0.0968643770618259
,0.044808000000000,0.0963171194253203
blu_M,0.103640000000000,0.265333659967446
,0.103640000000000,0.278998291395764
,0.103640000000000,0.287691481685792
,0.103640000000000,0.278096905542569
,0.103640000000000,0.288116566041331
,0.103640000000000,0.293106872709983
blu_D,0.226844000000000,0.535911954823824
,0.226844000000000,0.536539457435381
,0.226844000000000,0.537293659330113
,0.226844000000000,0.54146534557669
,0.226844000000000,0.531296402023009
,0.226844000000000,0.549025168983441
vio_L,0.033649000000000,0.851868505410891
,0.033649000000000,0.402989467627206
,0.033649000000000,0.403266588437568
,0.033649000000000,0.406233598999952
,0.033649000000000,0.404562162112341
,0.033649000000000,0.404006442929793
vio_M,0.038645000000000,1.05666394770704
,0.038645000000000,0.549542494216622
,0.038645000000000,0.549413105125273
,0.038645000000000,0.549542494216622
,0.038645000000000,0.549671921868274
,0.038645000000000,0.549671921868274
vio_D,0.077404000000000,1.09581607166919
,0.077404000000000,0.910714230438988
,0.077404000000000,0.911011590588848
,0.077404000000000,0.910714230438988
,0.077404000000000,0.910417073751443
,0.077404000000000,0.910714230438988
