shade,MSI_ref,AS7343
red_L,0.257040000000000,0.0407057584465516
,0.257040000000000,0.113860030572128
,0.257040000000000,0.11411081561721
,0.257040000000000,0.114542504940005
,0.257040000000000,0.11448224345448
,0.257040000000000,0.113609390260276
red_M,0.415052000000000,0.272491369825707
,0.415052000000000,0.272968481510519
,0.415052000000000,0.272766006474494
,0.415052000000000,0.272737089173694
,0.415052000000000,0.272910621867227
,0.415052000000000,0.272650348822172
red_D,0.463283000000000,0.427383008511897
,0.463283000000000,0.427444939988923
,0.463283000000000,0.427135370881864
,0.463283000000000,0.427259172046301
,0.463283000000000,0.426908493698592
,0.463283000000000,0.426743566522242
ylw_L,0.039590000000000,-0.0503364622747634
,0.039590000000000,0.134205749257374
,0.039590000000000,0.129533229707372
,0.039590000000000,0.129294163750668
,0.039590000000000,0.129252600492726
,0.039590000000000,0.129408483224411
ylw_M,0.026294000000000,-0.0299308161629889
,0.026294000000000,0.0220786737535347
,0.026294000000000,0.0221030287636954
,0.026294000000000,0.0219406878220985
,0.026294000000000,0.0219731511560875
,0.026294000000000,0.0220056169168788
ylw_D,0.067159000000000,-0.00358837372086842
,0.067159000000000,0.0453316204740647
,0.067159000000000,0.0458458016169277
,0.067159000000000,0.0451175578708294
,0.067159000000000,0.0451860464249587
,0.067159000000000,0.0451175578708294
grn_L,0.095734000000000,0.0584871372238771
,0.095734000000000,0.059574343491932
,0.095734000000000,0.0566987363351783
,0.095734000000000,0.0482878868712274
,0.095734000000000,0.0466353969558697
,0.095734000000000,0.0586725652399902
grn_M,0.161029000000000,0.163607078158346
,0.161029000000000,0.162697137111431
,0.161029000000000,0.1667673211873
,0.161029000000000,0.1737903659488
,0.161029000000000,0.172835884834892
,0.161029000000000,0.160503160631082
grn_D,0.307491000000000,0.293768822787446
,0.307491000000000,0.273866293102913
,0.307491000000000,0.283599775172721
,0.307491000000000,0.296829874851924
,0.307491000000000,0.294786778099221
,0.307491000000000,0.287605949205015
blu_L,0.224054000000000,0.0832728140435003
,0.224054000000000,0.0830298729986428
,0.224054000000000,0.0826097189991389
,0.224054000000000,0.0821899710807339
,0.224054000000000,0.0822552385620621
,0.224054000000000,0.0819755898196866
blu_M,0.380540000000000,0.237123897586864
,0.380540000000000,0.247203226609693
,0.380540000000000,0.253188099415855
,0.380540000000000,0.246549353171932
,0.380540000000000,0.251573953292951
,0.380540000000000,0.256225669614284
blu_D,0.438921000000000,0.494581019427108
,0.438921000000000,0.494846163839447
,0.438921000000000,0.496343649216004
,0.438921000000000,0.497943440934348
,0.438921000000000,0.493137619831459
,0.438921000000000,0.502729372559685
vio_L,0.368998000000000,0.393827773490084
,0.368998000000000,0.324075800452914
,0.368998000000000,0.324450227355828
,0.368998000000000,0.326163680293309
,0.368998000000000,0.325477487680465
,0.368998000000000,0.324759780204308
vio_M,0.432715000000000,0.594525744048527
,0.432715000000000,0.432929788207324
,0.432715000000000,0.432846165509096
,0.432715000000000,0.432846165509096
,0.432715000000000,0.432846165509096
,0.432715000000000,0.432971605595243
vio_D,0.448707000000000,0.876216297451271
,0.448707000000000,0.693655661562903
,0.448707000000000,0.69335089349292
,0.448707000000000,0.693236660583076
,0.448707000000000,0.693388977807576
,0.448707000000000,0.693427065462229
