percent,450nm,475nm,515nm,550nm,555nm,600nm,640nm,690nm,group,species
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
16,0.0143510000780224,0.0136940004304051,0.0109310001134872,0.009371000342071,0.0093580000102519,0.0103550003841519,0.0105720004066824,0.010580999776721,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
18,0.0144170001149177,0.0139049999415874,0.0117889996618032,0.0105210002511739,0.0105090001598,0.0114820003509521,0.0117119997739791,0.0125050004571676,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
20,0.0239029992371797,0.0231890007853508,0.0212420001626014,0.0197310000658035,0.0196940004825592,0.0210270006209611,0.021374000236392,0.0217000003904104,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
25,0.0226949993520975,0.022036999464035,0.0200190003961324,0.017807999625802,0.0176989994943141,0.0188190005719661,0.0199149996042251,0.0207560006529092,0,SP012-ORA2
