,WaveLength,Abs.
0,400.126678,0.036485
1,400.592621,0.036412
2,401.058533,0.036338
3,401.524323,0.036265
4,401.990051,0.036191
5,402.455688,0.036118
6,402.921265,0.036044
7,403.386749,0.035971
8,403.852142,0.035897
9,404.317474,0.035823
10,404.782715,0.035749
11,405.247864,0.035675
12,405.712952,0.035601
13,406.177948,0.035527
14,406.642853,0.035452
15,407.107697,0.035377
16,407.572479,0.035303
17,408.03714,0.035228
18,408.50174,0.035153
19,408.966278,0.035077
20,409.430695,0.035002
21,409.89505,0.034927
22,410.359344,0.034851
23,410.823547,0.034775
24,411.287659,0.034699
25,411.751709,0.034623
26,412.215668,0.034547
27,412.679535,0.03447
28,413.143341,0.034394
29,413.607056,0.034317
30,414.070679,0.03424
31,414.534241,0.034163
32,414.997711,0.034086
33,415.461121,0.034008
34,415.924438,0.03393
35,416.387665,0.033852
36,416.85083,0.033774
37,417.313904,0.033695
38,417.776917,0.033616
39,418.239838,0.033537
40,418.702667,0.033458
41,419.165436,0.033378
42,419.628113,0.033297
43,420.090698,0.033217
44,420.553223,0.033136
45,421.015656,0.033054
46,421.478027,0.032972
47,421.940308,0.03289
48,422.402496,0.032807
49,422.864624,0.032723
50,423.32666,0.032639
51,423.788605,0.032555
52,424.250488,0.03247
53,424.712311,0.032384
54,425.174011,0.032298
55,425.635651,0.032211
56,426.097229,0.032124
57,426.558716,0.032036
58,427.020111,0.031949
59,427.481415,0.03186
60,427.942657,0.031772
61,428.403839,0.031683
62,428.864929,0.031595
63,429.325928,0.031506
64,429.786835,0.031418
65,430.247681,0.031329
66,430.708466,0.031241
67,431.169159,0.031153
68,431.629761,0.031065
69,432.090271,0.030978
70,432.55072,0.030891
71,433.011108,0.030804
72,433.471375,0.030717
73,433.93158,0.030631
74,434.391724,0.030546
75,434.851776,0.03046
76,435.311737,0.030376
77,435.771637,0.030292
78,436.231445,0.030208
79,436.691193,0.030125
80,437.150818,0.030043
81,437.610413,0.029961
82,438.069916,0.02988
83,438.529327,0.029799
84,438.988647,0.029719
85,439.447906,0.029639
86,439.907074,0.029561
87,440.36618,0.029482
88,440.825195,0.029405
89,441.284149,0.029328
90,441.743011,0.029251
91,442.201782,0.029175
