,WaveLength,Abs.
0,400.126678,0.038538
1,400.592621,0.038463
2,401.058533,0.038389
3,401.524323,0.038314
4,401.990051,0.038239
5,402.455688,0.038164
6,402.921265,0.038089
7,403.386749,0.038014
8,403.852142,0.037938
9,404.317474,0.037863
10,404.782715,0.037788
11,405.247864,0.037712
12,405.712952,0.037637
13,406.177948,0.037561
14,406.642853,0.037485
15,407.107697,0.037409
16,407.572479,0.037333
17,408.03714,0.037257
18,408.50174,0.03718
19,408.966278,0.037104
20,409.430695,0.037027
21,409.89505,0.03695
22,410.359344,0.036873
23,410.823547,0.036796
24,411.287659,0.036719
25,411.751709,0.036642
26,412.215668,0.036564
27,412.679535,0.036487
28,413.143341,0.036409
29,413.607056,0.036331
30,414.070679,0.036253
31,414.534241,0.036175
32,414.997711,0.036097
33,415.461121,0.036018
34,415.924438,0.03594
35,416.387665,0.035861
36,416.85083,0.035782
37,417.313904,0.035702
38,417.776917,0.035622
39,418.239838,0.035542
40,418.702667,0.035462
41,419.165436,0.035381
42,419.628113,0.0353
43,420.090698,0.035219
44,420.553223,0.035137
45,421.015656,0.035055
46,421.478027,0.034973
47,421.940308,0.03489
48,422.402496,0.034807
49,422.864624,0.034723
50,423.32666,0.034638
51,423.788605,0.034554
52,424.250488,0.034468
53,424.712311,0.034382
54,425.174011,0.034296
55,425.635651,0.034209
56,426.097229,0.034122
57,426.558716,0.034034
58,427.020111,0.033946
59,427.481415,0.033858
60,427.942657,0.033769
61,428.403839,0.033681
62,428.864929,0.033592
63,429.325928,0.033503
64,429.786835,0.033414
65,430.247681,0.033325
66,430.708466,0.033236
67,431.169159,0.033148
68,431.629761,0.033059
69,432.090271,0.032971
70,432.55072,0.032883
71,433.011108,0.032795
72,433.471375,0.032708
73,433.93158,0.03262
74,434.391724,0.032534
75,434.851776,0.032447
76,435.311737,0.032361
77,435.771637,0.032276
78,436.231445,0.032191
79,436.691193,0.032106
80,437.150818,0.032022
81,437.610413,0.031939
82,438.069916,0.031856
83,438.529327,0.031774
84,438.988647,0.031692
85,439.447906,0.031611
86,439.907074,0.03153
87,440.36618,0.031451
88,440.825195,0.031371
89,441.284149,0.031293
90,441.743011,0.031214
91,442.201782,0.031137
92,442.660492,0.03106
93,443.11911,0.030984
94,443.577637,0.030908
95,444.036102,0.030833
96,444.494507,0.030759
97,444.95282,0.030685
98,445.411041,0.030612
99,445.869171,0.030539
100,446.32724,0.030466
101,446.785248,0.030394
102,447.243134,0.030322
103,447.700989,0.030251
104,448.158722,0.03018
105,448.616394,0.030109
106,449.074005,0.030038
107,449.531525,0.029968
108,449.988953,0.029897
109,450.446289,0.029827
110,450.903564,0.029757
111,451.360779,0.029687
112,451.817902,0.029617
113,452.274933,0.029548
114,452.731903,0.029478
115,453.188782,0.029409
116,453.645569,0.02934
117,454.102295,0.029271
118,454.55896,0.029203
119,455.015503,0.029135
120,455.472015,0.029066
121,455.928406,0.028998
122,456.384735,0.028931
123,456.841003,0.028863
124,457.29715,0.028796
125,457.753265,0.028729
126,458.209259,0.028662
127,458.665192,0.028595
128,459.121063,0.028529
129,459.576843,0.028463
130,460.032532,0.028398
131,460.488159,0.028333
132,460.943695,0.028268
133,461.39917,0.028203
134,461.854553,0.028139
135,462.309845,0.028075
136,462.765076,0.028012
137,463.220215,0.027949
138,463.675293,0.027886
139,464.13028,0.027824
140,464.585175,0.027762
141,465.040009,0.0277
142,465.494751,0.027639
143,465.949432,0.027578
144,466.404022,0.027518
145,466.858551,0.027458
146,467.312988,0.027398
147,467.767334,0.027339
148,468.221619,0.02728
149,468.675812,0.027221
150,469.129944,0.027163
151,469.583984,0.027105
152,470.037964,0.027048
153,470.491852,0.026991
154,470.945648,0.026935
155,471.399384,0.026879
156,471.853027,0.026824
157,472.30661,0.02677
158,472.760101,0.026716
159,473.213501,0.026662
160,473.66684,0.02661
161,474.120117,0.026558
162,474.573273,0.026507
163,475.026367,0.026456
164,475.479401,0.026406
165,475.932343,0.026357
166,476.385223,0.026309
167,476.837982,0.026261
168,477.29071,0.026214
169,477.743317,0.026168
170,478.195892,0.026122
171,478.648346,0.026077
172,479.100739,0.026033
173,479.55307,0.025989
174,480.00528,0.025946
175,480.457458,0.025904
176,480.909515,0.025862
177,481.361542,0.025821
178,481.813446,0.025781
179,482.265289,0.02574
180,482.717072,0.0257
181,483.168732,0.025661
182,483.620361,0.025621
183,484.071869,0.025582
184,484.523315,0.025543
185,484.974701,0.025503
186,485.425995,0.025464
187,485.877197,0.025425
188,486.328339,0.025385
189,486.779388,0.025345
190,487.230377,0.025304
191,487.681274,0.025264
192,488.132111,0.025223
193,488.582855,0.025181
194,489.033508,0.02514
195,489.4841,0.025097
196,489.934601,0.025055
197,490.38504,0.025012
198,490.835388,0.024968
199,491.285675,0.024924
200,491.73587,0.024879
201,492.185974,0.024834
202,492.636017,0.024788
203,493.085968,0.024742
204,493.535858,0.024695
205,493.985657,0.024648
206,494.435394,0.0246
207,494.88504,0.024552
208,495.334595,0.024503
209,495.784088,0.024454
210,496.23349,0.024405
211,496.682831,0.024355
212,497.13208,0.024305
213,497.581268,0.024255
214,498.030365,0.024205
215,498.47937,0.024154
216,498.928314,0.024103
217,499.377167,0.024053
218,499.825958,0.024002
219,500.274658,0.023951
220,500.723297,0.0239
221,501.171844,0.023848
222,501.6203,0.023797
223,502.068695,0.023746
224,502.517029,0.023695
225,502.96524,0.023644
226,503.413422,0.023593
227,503.861481,0.023541
228,504.309479,0.02349
229,504.757416,0.023439
230,505.205261,0.023389
231,505.653015,0.023338
232,506.100708,0.023287
233,506.548309,0.023237
234,506.99585,0.023187
235,507.443298,0.023137
236,507.890686,0.023087
237,508.337982,0.023037
238,508.785187,0.022987
239,509.23233,0.022938
240,509.679382,0.022889
241,510.126373,0.02284
242,510.573273,0.022792
243,511.020111,0.022743
244,511.466858,0.022695
245,511.913513,0.022648
246,512.360107,0.0226
247,512.806641,0.022553
248,513.253052,0.022506
249,513.699402,0.022459
250,514.145691,0.022413
251,514.591858,0.022367
252,515.038025,0.022321
253,515.48407,0.022275
254,515.929993,0.02223
255,516.375916,0.022184
256,516.821716,0.022139
257,517.267456,0.022095
258,517.713074,0.02205
259,518.158691,0.022006
260,518.604126,0.021962
261,519.049561,0.021918
262,519.494934,0.021875
263,519.940186,0.021832
264,520.385376,0.021789
265,520.830444,0.021747
266,521.275452,0.021705
267,521.720398,0.021663
268,522.165283,0.021622
269,522.610107,0.021581
270,523.05481,0.02154
271,523.499451,0.0215
272,523.94397,0.02146
273,524.388489,0.021421
274,524.832886,0.021382
275,525.277161,0.021343
276,525.721436,0.021305
277,526.165588,0.021267
278,526.60968,0.02123
279,527.05365,0.021193
280,527.49762,0.021156
281,527.941467,0.02112
282,528.385254,0.021084
283,528.828918,0.021048
284,529.272522,0.021013
285,529.716064,0.020978
286,530.159546,0.020944
287,530.602905,0.02091
288,531.046204,0.020876
289,531.489441,0.020843
290,531.932617,0.02081
291,532.375671,0.020778
292,532.818665,0.020746
293,533.261536,0.020715
294,533.704407,0.020684
295,534.147156,0.020654
296,534.589844,0.020624
297,535.03241,0.020595
298,535.474915,0.020567
299,535.917358,0.02054
300,536.359741,0.020513
301,536.802002,0.020486
302,537.244202,0.02046
303,537.68634,0.020435
304,538.128418,0.02041
305,538.570374,0.020385
306,539.012268,0.020361
307,539.454102,0.020337
308,539.895813,0.020313
309,540.337463,0.02029
310,540.779053,0.020267
311,541.220581,0.020244
312,541.661987,0.020221
313,542.103333,0.020199
314,542.544617,0.020176
315,542.985779,0.020154
316,543.42688,0.020132
