,WaveLength,Abs.
0,400.126678,0.020342
1,400.592621,0.020312
2,401.058533,0.020282
3,401.524323,0.020252
4,401.990051,0.020222
5,402.455688,0.020191
6,402.921265,0.020161
7,403.386749,0.020131
8,403.852142,0.0201
9,404.317474,0.02007
10,404.782715,0.020039
11,405.247864,0.020008
12,405.712952,0.019977
13,406.177948,0.019946
14,406.642853,0.019915
15,407.107697,0.019883
16,407.572479,0.019851
17,408.03714,0.019819
18,408.50174,0.019787
19,408.966278,0.019755
20,409.430695,0.019723
21,409.89505,0.019691
22,410.359344,0.019658
23,410.823547,0.019626
24,411.287659,0.019594
25,411.751709,0.019561
26,412.215668,0.019529
27,412.679535,0.019497
28,413.143341,0.019465
29,413.607056,0.019432
30,414.070679,0.0194
31,414.534241,0.019368
32,414.997711,0.019336
33,415.461121,0.019304
34,415.924438,0.019272
35,416.387665,0.01924
36,416.85083,0.019208
37,417.313904,0.019176
38,417.776917,0.019143
39,418.239838,0.019111
40,418.702667,0.019079
41,419.165436,0.019046
42,419.628113,0.019014
43,420.090698,0.018981
44,420.553223,0.018948
45,421.015656,0.018915
46,421.478027,0.018881
47,421.940308,0.018847
48,422.402496,0.018813
49,422.864624,0.018778
50,423.32666,0.018743
51,423.788605,0.018707
52,424.250488,0.01867
53,424.712311,0.018633
54,425.174011,0.018595
55,425.635651,0.018557
56,426.097229,0.018518
57,426.558716,0.018478
58,427.020111,0.018438
59,427.481415,0.018397
60,427.942657,0.018356
61,428.403839,0.018314
62,428.864929,0.018272
63,429.325928,0.018229
64,429.786835,0.018186
65,430.247681,0.018143
66,430.708466,0.018099
67,431.169159,0.018055
68,431.629761,0.018011
69,432.090271,0.017967
70,432.55072,0.017922
71,433.011108,0.017878
72,433.471375,0.017833
73,433.93158,0.017788
74,434.391724,0.017743
75,434.851776,0.017698
76,435.311737,0.017653
77,435.771637,0.017608
78,436.231445,0.017562
79,436.691193,0.017518
80,437.150818,0.017473
81,437.610413,0.017428
82,438.069916,0.017383
83,438.529327,0.017339
84,438.988647,0.017295
85,439.447906,0.01725
86,439.907074,0.017206
87,440.36618,0.017162
88,440.825195,0.017119
89,441.284149,0.017075
90,441.743011,0.017031
91,442.201782,0.016988
92,442.660492,0.016944
93,443.11911,0.016901
94,443.577637,0.016858
95,444.036102,0.016815
96,444.494507,0.016772
97,444.95282,0.016729
98,445.411041,0.016687
99,445.869171,0.016644
100,446.32724,0.016601
101,446.785248,0.016558
102,447.243134,0.016515
103,447.700989,0.016473
104,448.158722,0.01643
105,448.616394,0.016387
106,449.074005,0.016343
107,449.531525,0.0163
108,449.988953,0.016256
109,450.446289,0.016213
110,450.903564,0.016169
111,451.360779,0.016125
112,451.817902,0.016081
113,452.274933,0.016037
114,452.731903,0.015993
115,453.188782,0.015949
116,453.645569,0.015905
117,454.102295,0.015861
118,454.55896,0.015817
119,455.015503,0.015772
120,455.472015,0.015728
121,455.928406,0.015684
122,456.384735,0.01564
123,456.841003,0.015596
124,457.29715,0.015552
125,457.753265,0.015508
126,458.209259,0.015465
127,458.665192,0.015421
128,459.121063,0.015378
129,459.576843,0.015335
130,460.032532,0.015293
131,460.488159,0.01525
132,460.943695,0.015208
133,461.39917,0.015167
134,461.854553,0.015125
135,462.309845,0.015085
136,462.765076,0.015044
137,463.220215,0.015004
138,463.675293,0.014965
139,464.13028,0.014926
140,464.585175,0.014888
141,465.040009,0.01485
142,465.494751,0.014813
143,465.949432,0.014776
144,466.404022,0.01474
145,466.858551,0.014705
146,467.312988,0.01467
147,467.767334,0.014636
148,468.221619,0.014603
149,468.675812,0.014571
150,469.129944,0.014539
151,469.583984,0.014508
152,470.037964,0.014478
153,470.491852,0.014449
154,470.945648,0.01442
155,471.399384,0.014393
156,471.853027,0.014366
157,472.30661,0.01434
158,472.760101,0.014316
159,473.213501,0.014292
160,473.66684,0.014269
161,474.120117,0.014247
162,474.573273,0.014226
163,475.026367,0.014205
164,475.479401,0.014186
165,475.932343,0.014168
166,476.385223,0.014151
167,476.837982,0.014134
168,477.29071,0.014118
169,477.743317,0.014104
170,478.195892,0.01409
171,478.648346,0.014076
172,479.100739,0.014064
173,479.55307,0.014052
174,480.00528,0.014042
175,480.457458,0.014031
176,480.909515,0.014022
177,481.361542,0.014013
178,481.813446,0.014004
179,482.265289,0.013996
180,482.717072,0.013988
181,483.168732,0.01398
182,483.620361,0.013972
183,484.071869,0.013964
184,484.523315,0.013956
185,484.974701,0.013947
186,485.425995,0.013938
187,485.877197,0.013929
188,486.328339,0.013919
189,486.779388,0.013908
190,487.230377,0.013897
191,487.681274,0.013884
192,488.132111,0.013871
193,488.582855,0.013858
194,489.033508,0.013843
195,489.4841,0.013828
196,489.934601,0.013811
197,490.38504,0.013794
198,490.835388,0.013776
199,491.285675,0.013757
200,491.73587,0.013737
201,492.185974,0.013716
202,492.636017,0.013693
203,493.085968,0.01367
204,493.535858,0.013646
205,493.985657,0.013621
206,494.435394,0.013595
207,494.88504,0.013568
208,495.334595,0.01354
209,495.784088,0.013512
210,496.23349,0.013483
211,496.682831,0.013453
212,497.13208,0.013422
213,497.581268,0.013392
214,498.030365,0.01336
215,498.47937,0.013328
216,498.928314,0.013296
217,499.377167,0.013263
218,499.825958,0.01323
219,500.274658,0.013197
220,500.723297,0.013163
221,501.171844,0.013129
222,501.6203,0.013095
223,502.068695,0.013061
224,502.517029,0.013027
225,502.96524,0.012992
226,503.413422,0.012958
227,503.861481,0.012923
228,504.309479,0.012889
229,504.757416,0.012855
230,505.205261,0.012821
231,505.653015,0.012787
232,506.100708,0.012753
233,506.548309,0.012719
234,506.99585,0.012685
235,507.443298,0.012652
236,507.890686,0.012619
237,508.337982,0.012585
238,508.785187,0.012552
239,509.23233,0.012519
240,509.679382,0.012487
241,510.126373,0.012454
242,510.573273,0.012422
243,511.020111,0.012389
244,511.466858,0.012357
245,511.913513,0.012326
246,512.360107,0.012294
247,512.806641,0.012262
248,513.253052,0.012231
249,513.699402,0.0122
250,514.145691,0.012169
251,514.591858,0.012138
252,515.038025,0.012108
253,515.48407,0.012077
254,515.929993,0.012047
255,516.375916,0.012017
256,516.821716,0.011987
257,517.267456,0.011957
258,517.713074,0.011928
259,518.158691,0.011898
260,518.604126,0.011869
261,519.049561,0.011841
262,519.494934,0.011812
263,519.940186,0.011784
264,520.385376,0.011755
265,520.830444,0.011728
266,521.275452,0.0117
267,521.720398,0.011673
268,522.165283,0.011646
269,522.610107,0.011619
270,523.05481,0.011593
271,523.499451,0.011567
272,523.94397,0.011542
273,524.388489,0.011517
274,524.832886,0.011492
275,525.277161,0.011467
276,525.721436,0.011443
277,526.165588,0.011419
278,526.60968,0.011396
279,527.05365,0.011372
280,527.49762,0.011349
281,527.941467,0.011326
282,528.385254,0.011304
283,528.828918,0.011282
284,529.272522,0.01126
285,529.716064,0.011238
286,530.159546,0.011217
287,530.602905,0.011196
288,531.046204,0.011175
289,531.489441,0.011155
290,531.932617,0.011135
291,532.375671,0.011116
292,532.818665,0.011097
293,533.261536,0.011079
294,533.704407,0.011061
295,534.147156,0.011043
296,534.589844,0.011027
297,535.03241,0.01101
298,535.474915,0.010995
299,535.917358,0.01098
300,536.359741,0.010965
301,536.802002,0.010951
302,537.244202,0.010938
303,537.68634,0.010925
304,538.128418,0.010912
305,538.570374,0.0109
306,539.012268,0.010888
307,539.454102,0.010877
308,539.895813,0.010865
309,540.337463,0.010854
310,540.779053,0.010843
311,541.220581,0.010832
312,541.661987,0.010822
313,542.103333,0.010811
314,542.544617,0.010801
315,542.985779,0.01079
316,543.42688,0.01078
317,543.86792,0.010769
318,544.308899,0.010759
319,544.749756,0.010749
320,545.190552,0.010739
321,545.631287,0.010728
322,546.071899,0.010718
323,546.512451,0.010708
324,546.952942,0.010697
325,547.393372,0.010687
326,547.833679,0.010676
327,548.273926,0.010665
328,548.714111,0.010655
329,549.154175,0.010644
330,549.594177,0.010634
331,550.034119,0.010623
332,550.473999,0.010613
333,550.913757,0.010603
334,551.353455,0.010593
335,551.793091,0.010583
336,552.232605,0.010574
337,552.672058,0.010565
338,553.11145,0.010556
339,553.550781,0.010548
340,553.98999,0.01054
341,554.429138,0.010533
342,554.868225,0.010526
343,555.30719,0.010519
344,555.746094,0.010513
345,556.184937,0.010508
346,556.623718,0.010504
347,557.062378,0.0105
