,WaveLength,Abs.
0,400.126678,0.051322
1,400.592621,0.051303
2,401.058533,0.051284
3,401.524323,0.051266
4,401.990051,0.051247
5,402.455688,0.051228
6,402.921265,0.051209
7,403.386749,0.051191
8,403.852142,0.051172
9,404.317474,0.051153
10,404.782715,0.051135
11,405.247864,0.051116
12,405.712952,0.051097
13,406.177948,0.051078
14,406.642853,0.05106
15,407.107697,0.051041
16,407.572479,0.051022
17,408.03714,0.051003
18,408.50174,0.050985
19,408.966278,0.050966
20,409.430695,0.050948
21,409.89505,0.050929
22,410.359344,0.050911
23,410.823547,0.050892
24,411.287659,0.050874
25,411.751709,0.050856
26,412.215668,0.050838
27,412.679535,0.050819
28,413.143341,0.050802
29,413.607056,0.050784
30,414.070679,0.050766
31,414.534241,0.050748
32,414.997711,0.050731
33,415.461121,0.050714
34,415.924438,0.050697
35,416.387665,0.05068
36,416.85083,0.050663
37,417.313904,0.050647
38,417.776917,0.05063
39,418.239838,0.050614
40,418.702667,0.050599
41,419.165436,0.050583
42,419.628113,0.050568
43,420.090698,0.050552
44,420.553223,0.050538
45,421.015656,0.050523
46,421.478027,0.050508
47,421.940308,0.050493
48,422.402496,0.050479
49,422.864624,0.050464
50,423.32666,0.05045
51,423.788605,0.050435
52,424.250488,0.050421
53,424.712311,0.050406
54,425.174011,0.050392
55,425.635651,0.050377
56,426.097229,0.050362
57,426.558716,0.050347
58,427.020111,0.050332
59,427.481415,0.050317
60,427.942657,0.050301
61,428.403839,0.050286
62,428.864929,0.05027
63,429.325928,0.050254
64,429.786835,0.050238
65,430.247681,0.050222
66,430.708466,0.050205
67,431.169159,0.050188
68,431.629761,0.050171
69,432.090271,0.050153
70,432.55072,0.050135
71,433.011108,0.050117
72,433.471375,0.050099
73,433.93158,0.05008
74,434.391724,0.050061
75,434.851776,0.050042
76,435.311737,0.050023
77,435.771637,0.050003
78,436.231445,0.049983
79,436.691193,0.049963
80,437.150818,0.049942
81,437.610413,0.049921
82,438.069916,0.0499
83,438.529327,0.049879
84,438.988647,0.049857
85,439.447906,0.049835
86,439.907074,0.049813
87,440.36618,0.04979
88,440.825195,0.049768
89,441.284149,0.049745
90,441.743011,0.049722
91,442.201782,0.049699
92,442.660492,0.049676
93,443.11911,0.049653
94,443.577637,0.049629
95,444.036102,0.049606
96,444.494507,0.049582
97,444.95282,0.049558
98,445.411041,0.049534
99,445.869171,0.04951
100,446.32724,0.049485
101,446.785248,0.049461
102,447.243134,0.049436
103,447.700989,0.049411
104,448.158722,0.049385
105,448.616394,0.04936
106,449.074005,0.049334
107,449.531525,0.049307
108,449.988953,0.049281
109,450.446289,0.049254
110,450.903564,0.049226
111,451.360779,0.049199
112,451.817902,0.049171
113,452.274933,0.049142
114,452.731903,0.049114
115,453.188782,0.049085
116,453.645569,0.049055
117,454.102295,0.049025
118,454.55896,0.048995
119,455.015503,0.048964
120,455.472015,0.048933
121,455.928406,0.048901
122,456.384735,0.048869
123,456.841003,0.048837
124,457.29715,0.048804
125,457.753265,0.048771
126,458.209259,0.048738
127,458.665192,0.048704
128,459.121063,0.04867
129,459.576843,0.048635
130,460.032532,0.0486
131,460.488159,0.048565
132,460.943695,0.04853
133,461.39917,0.048495
134,461.854553,0.048459
135,462.309845,0.048423
136,462.765076,0.048387
137,463.220215,0.048351
138,463.675293,0.048315
139,464.13028,0.048278
140,464.585175,0.048242
141,465.040009,0.048206
142,465.494751,0.048169
143,465.949432,0.048133
144,466.404022,0.048097
145,466.858551,0.048061
146,467.312988,0.048025
147,467.767334,0.04799
148,468.221619,0.047955
149,468.675812,0.04792
150,469.129944,0.047885
151,469.583984,0.047851
152,470.037964,0.047817
153,470.491852,0.047783
154,470.945648,0.04775
155,471.399384,0.047717
156,471.853027,0.047685
157,472.30661,0.047653
158,472.760101,0.047622
159,473.213501,0.047592
160,473.66684,0.047562
161,474.120117,0.047533
162,474.573273,0.047504
163,475.026367,0.047476
164,475.479401,0.047449
165,475.932343,0.047422
166,476.385223,0.047396
167,476.837982,0.04737
168,477.29071,0.047345
169,477.743317,0.04732
170,478.195892,0.047296
171,478.648346,0.047272
172,479.100739,0.047249
173,479.55307,0.047226
174,480.00528,0.047203
175,480.457458,0.047181
176,480.909515,0.047159
177,481.361542,0.047138
178,481.813446,0.047116
179,482.265289,0.047095
