,WaveLength,Abs.
0,400.126678,0.018308
1,400.592621,0.018301
2,401.058533,0.018293
3,401.524323,0.018285
4,401.990051,0.018278
5,402.455688,0.01827
6,402.921265,0.018263
7,403.386749,0.018256
8,403.852142,0.018248
9,404.317474,0.018241
10,404.782715,0.018234
11,405.247864,0.018227
12,405.712952,0.01822
13,406.177948,0.018213
14,406.642853,0.018207
15,407.107697,0.018201
16,407.572479,0.018194
17,408.03714,0.018188
18,408.50174,0.018182
19,408.966278,0.018177
20,409.430695,0.018171
21,409.89505,0.018165
22,410.359344,0.01816
23,410.823547,0.018155
24,411.287659,0.01815
25,411.751709,0.018145
26,412.215668,0.018141
27,412.679535,0.018136
28,413.143341,0.018132
29,413.607056,0.018127
30,414.070679,0.018123
31,414.534241,0.018119
32,414.997711,0.018115
33,415.461121,0.018112
34,415.924438,0.018108
35,416.387665,0.018104
36,416.85083,0.0181
37,417.313904,0.018097
38,417.776917,0.018093
39,418.239838,0.018089
40,418.702667,0.018085
41,419.165436,0.018081
42,419.628113,0.018078
43,420.090698,0.018074
44,420.553223,0.018069
45,421.015656,0.018065
46,421.478027,0.018061
47,421.940308,0.018056
48,422.402496,0.018052
49,422.864624,0.018047
50,423.32666,0.018042
51,423.788605,0.018037
52,424.250488,0.018031
53,424.712311,0.018026
54,425.174011,0.01802
55,425.635651,0.018014
56,426.097229,0.018007
57,426.558716,0.018001
58,427.020111,0.017994
59,427.481415,0.017986
60,427.942657,0.017979
61,428.403839,0.017971
62,428.864929,0.017963
63,429.325928,0.017954
64,429.786835,0.017945
65,430.247681,0.017936
66,430.708466,0.017927
67,431.169159,0.017917
68,431.629761,0.017907
69,432.090271,0.017896
70,432.55072,0.017885
71,433.011108,0.017874
72,433.471375,0.017862
73,433.93158,0.01785
74,434.391724,0.017838
75,434.851776,0.017826
76,435.311737,0.017813
77,435.771637,0.0178
78,436.231445,0.017787
79,436.691193,0.017773
80,437.150818,0.017759
81,437.610413,0.017745
82,438.069916,0.017731
83,438.529327,0.017717
84,438.988647,0.017702
85,439.447906,0.017688
86,439.907074,0.017673
87,440.36618,0.017658
88,440.825195,0.017643
89,441.284149,0.017628
90,441.743011,0.017613
91,442.201782,0.017598
92,442.660492,0.017583
93,443.11911,0.017568
94,443.577637,0.017552
95,444.036102,0.017537
96,444.494507,0.017522
97,444.95282,0.017507
98,445.411041,0.017492
99,445.869171,0.017476
100,446.32724,0.017461
101,446.785248,0.017446
102,447.243134,0.01743
103,447.700989,0.017415
104,448.158722,0.017399
105,448.616394,0.017383
106,449.074005,0.017368
107,449.531525,0.017352
108,449.988953,0.017336
109,450.446289,0.01732
110,450.903564,0.017304
111,451.360779,0.017288
112,451.817902,0.017271
113,452.274933,0.017255
114,452.731903,0.017238
115,453.188782,0.017222
116,453.645569,0.017205
117,454.102295,0.017188
118,454.55896,0.017171
119,455.015503,0.017154
120,455.472015,0.017137
121,455.928406,0.017119
122,456.384735,0.017102
123,456.841003,0.017084
124,457.29715,0.017066
125,457.753265,0.017048
126,458.209259,0.01703
127,458.665192,0.017012
128,459.121063,0.016994
129,459.576843,0.016976
130,460.032532,0.016957
131,460.488159,0.016939
132,460.943695,0.01692
133,461.39917,0.016901
134,461.854553,0.016882
135,462.309845,0.016863
136,462.765076,0.016844
137,463.220215,0.016825
138,463.675293,0.016806
139,464.13028,0.016787
140,464.585175,0.016768
141,465.040009,0.016749
142,465.494751,0.01673
143,465.949432,0.016711
144,466.404022,0.016693
145,466.858551,0.016674
146,467.312988,0.016656
147,467.767334,0.016638
148,468.221619,0.01662
