,WaveLength,Abs.
0,400.126678,0.040264
1,400.592621,0.040229
2,401.058533,0.040195
3,401.524323,0.040161
4,401.990051,0.040127
5,402.455688,0.040093
6,402.921265,0.040059
7,403.386749,0.040025
8,403.852142,0.039991
9,404.317474,0.039957
10,404.782715,0.039924
11,405.247864,0.03989
12,405.712952,0.039857
13,406.177948,0.039823
14,406.642853,0.03979
15,407.107697,0.039757
16,407.572479,0.039724
17,408.03714,0.039691
18,408.50174,0.039658
19,408.966278,0.039625
20,409.430695,0.039592
21,409.89505,0.03956
22,410.359344,0.039527
23,410.823547,0.039495
24,411.287659,0.039463
25,411.751709,0.039431
26,412.215668,0.039399
27,412.679535,0.039367
28,413.143341,0.039336
29,413.607056,0.039304
30,414.070679,0.039273
31,414.534241,0.039241
32,414.997711,0.03921
33,415.461121,0.039179
34,415.924438,0.039148
35,416.387665,0.039116
36,416.85083,0.039085
37,417.313904,0.039054
38,417.776917,0.039023
39,418.239838,0.038992
40,418.702667,0.038961
41,419.165436,0.03893
42,419.628113,0.038899
43,420.090698,0.038868
44,420.553223,0.038837
45,421.015656,0.038805
46,421.478027,0.038774
47,421.940308,0.038743
48,422.402496,0.038711
49,422.864624,0.03868
50,423.32666,0.038648
51,423.788605,0.038616
52,424.250488,0.038584
53,424.712311,0.038552
54,425.174011,0.03852
55,425.635651,0.038488
56,426.097229,0.038455
57,426.558716,0.038423
58,427.020111,0.03839
59,427.481415,0.038357
60,427.942657,0.038324
61,428.403839,0.038291
62,428.864929,0.038257
63,429.325928,0.038224
64,429.786835,0.03819
65,430.247681,0.038156
66,430.708466,0.038122
67,431.169159,0.038088
68,431.629761,0.038054
69,432.090271,0.03802
70,432.55072,0.037985
71,433.011108,0.037951
72,433.471375,0.037916
73,433.93158,0.037881
74,434.391724,0.037846
75,434.851776,0.03781
76,435.311737,0.037774
77,435.771637,0.037739
78,436.231445,0.037703
79,436.691193,0.037666
80,437.150818,0.03763
81,437.610413,0.037593
82,438.069916,0.037556
83,438.529327,0.037519
84,438.988647,0.037481
85,439.447906,0.037444
86,439.907074,0.037406
87,440.36618,0.037368
88,440.825195,0.03733
89,441.284149,0.037291
90,441.743011,0.037252
91,442.201782,0.037214
