shade,450,475,515,550,555,600,640,690,745,855
L1,0.159249146332542,0.269827394122792,0.335830729090787,0.0453281826202534,0.0407057584465516,-0.067476588138593,-0.0537891449781479,0.237839136923684,0.161852397412624,0.23604761552633
L2,0.174950326583754,0.222526869708356,0.28402611088429,0.083154253505436,0.113860030572128,0.044222967075974,0.0473028028482071,0.136244728724798,0.147058160043928,0.133080160597068
L3,0.175132189408777,0.222464802516972,0.284161782485229,0.0833043258943315,0.11411081561721,0.0444992651333708,0.0473198711530259,0.136394649150395,0.147103901734624,0.133164892717502
L4,0.175447598822905,0.222464802516972,0.284161782485229,0.0830942390671586,0.114542504940005,0.0441654270992209,0.0471150957550143,0.136144810518467,0.14653247658192,0.13329202190275
L5,0.17532626039959,0.222402744194653,0.283948603280122,0.0828842538188389,0.11448224345448,0.0440848839371168,0.0472004071038072,0.135994976298625,0.146692399852268,0.132995445004894
L6,0.174417301211299,0.221989248512743,0.283987355353129,0.0821950162697411,0.113609390260276,0.0434985199003792,0.0462799301903149,0.135396155821949,0.14628128750633,0.132276028889851
M1,0.507185190506748,0.574797331527902,0.699030465770323,0.196096450282843,0.272491369825707,0.124312051433571,0.118712966532647,0.329587228483526,0.378853902514459,0.321459134329918
M2,0.507680410074655,0.575263212801824,0.699030465770323,0.196368991541805,0.272968481510519,0.124367412596449,0.118914196488014,0.329587228483526,0.378931907810026,0.321655277870431
M3,0.508045670383741,0.575356449058495,0.699484195028278,0.196407939973014,0.272766006474494,0.124575079832225,0.118833693316756,0.329665219770779,0.379048942029976,0.321786089462354
M4,0.50817619497881,0.575356449058495,0.699585088159619,0.196330046603259,0.272737089173694,0.124588927845934,0.118813569855366,0.329587228483526,0.379087960446238,0.321655277870431
M5,0.508123980433283,0.575822930823971,0.699534638664075,0.196602734540937,0.272910621867227,0.124492001021469,0.118994714584542,0.329587228483526,0.379205036732673,0.321916940467232
M6,0.5076543318039,0.575356449058495,0.699332899265764,0.196252167201651,0.272650348822172,0.124464311615874,0.118914196488014,0.329743225066347,0.379009927118941,0.321589886846908
D1,1.0239936472525,0.920670039940454,1.07685985805511,0.287658525076516,0.427383008511897,0.212179392791092,0.178470287983479,0.517496484805263,0.662754571591855,0.508807322098402
D2,1.02339467929758,0.920463577145074,1.07649919825702,0.287562420964174,0.427444939988923,0.212484470101259,0.178608826285011,0.517256144742735,0.662529684481331,0.508807322098402
D3,1.02322369721588,0.920360382542734,1.07637904485138,0.287658525076516,0.427135370881864,0.212348853727339,0.17833179386105,0.517376298148372,0.662454747981809,0.508807322098402
D4,1.02356572872157,0.919947849163909,1.07613883772031,0.28751437688183,0.427259172046301,0.212518380812755,0.178262563358195,0.517136024569959,0.662230016032731,0.508606120111063
D5,1.02254044125288,0.919329782908875,1.0754190124474,0.287322253683871,0.426908493698592,0.212009997952412,0.177916576286836,0.516655875840119,0.661855721015248,0.508103522575623
D6,1.02254044125288,0.919432732887289,1.0754190124474,0.287082219144017,0.426743566522242,0.21212856740159,0.177962691973835,0.516655875840119,0.661855721015248,0.508304491798045
