shade,450,475,515,550,555,600,640,690,745,855
L1,0.311850695026449,0.568969650397094,0.626142717229243,0.311665900922992,0.393827773490084,0.374652622801249,0.482651388462734,0.851868505410891,0.527351740267849,0.918579476383412
L2,0.252399212040437,0.384791697766483,0.449143544899744,0.245249088492724,0.324075800452914,0.318561311162997,0.357945255620855,0.402989467627206,0.34734387097128,0.413348721632156
L3,0.252355749995677,0.38521278809289,0.449540523430039,0.245641542993765,0.324450227355828,0.318842793324901,0.358084877702721,0.403266588437568,0.34738014227726,0.413671917540581
L4,0.254810916093548,0.386448335105197,0.451274463187681,0.247740644364643,0.326163680293309,0.3213190214466,0.360430245131541,0.406233598999952,0.349744298806259,0.416184874423921
L5,0.252761564992443,0.385784921658468,0.450392415586092,0.246340116755571,0.325477487680465,0.319406305557344,0.359168473495181,0.404562162112341,0.348287910848855,0.414399988929713
L6,0.252457168200115,0.385333174644431,0.449966260629021,0.245947030759295,0.324759780204308,0.319211160875605,0.358504013474584,0.404006442929793,0.347706720421665,0.413914472409719
M1,0.46468563634549,0.798294436570558,0.882285193305412,0.392118725093705,0.594525744048527,0.585669190156818,0.677367623276564,1.05666394770704,0.730627122531128,1.17962912791243
M2,0.346687568639624,0.520176803937474,0.596185174282408,0.32121686205878,0.432929788207324,0.426686548761647,0.473174827395235,0.549542494216622,0.469366655537556,0.56651186619226
M3,0.346741575290431,0.520300002221664,0.595986403405258,0.321164947112582,0.432846165509096,0.426547747749917,0.473038335492618,0.549413105125273,0.469270593939751,0.56674177328175
M4,0.34677758345577,0.520135745607791,0.596304480491272,0.321009239498639,0.432846165509096,0.426769850666938,0.472947364716855,0.549542494216622,0.469366655537556,0.56662680452346
M5,0.346741575290431,0.520176803937474,0.596026150303369,0.321268783211559,0.432846165509096,0.426603262831407,0.473083828027295,0.549671921868274,0.469318622082671,0.56674177328175
M6,0.346669567915028,0.520300002221664,0.596145412828326,0.321164947112582,0.432971605595243,0.426631023033526,0.47331136220859,0.549671921868274,0.469414694305583,0.566856772483243
D1,0.739056126058274,1.19916557773167,1.32613639789521,0.408880753308494,0.876216297451271,0.842032102345003,0.852041221747681,1.09581607166919,1.01802227529458,1.27937767705088
D2,0.537163299472509,0.842367357433045,0.951440308243083,0.450731099107061,0.693655661562903,0.694687843428756,0.74669971617555,0.910714230438988,0.769293223589586,0.977754787804166
D3,0.536410356720493,0.841936466950329,0.95117008456005,0.451081026192227,0.69335089349292,0.694276336130974,0.746528902217831,0.911011590588848,0.769005833384832,0.977162702529223
D4,0.536215362241522,0.84133393759527,0.951080047349838,0.450941021522445,0.693236660583076,0.694070728608184,0.746272807184226,0.910714230438988,0.768718633232029,0.976866962319018
D5,0.535742168399333,0.841419962054679,0.950720085056621,0.451501311207515,0.693388977807576,0.693659805353963,0.746187475720762,0.910417073751443,0.768718633232029,0.976866962319018
D6,0.535742168399333,0.841247930172095,0.950810047663241,0.451221076010243,0.693427065462229,0.693967961337968,0.746187475720762,0.910714230438988,0.768622942038097,0.976571423361099
