shade,450,475,515,550,555,600,640,690,745,855
L1,0.0152709302422095,0.0346784483616006,0.0240614249481951,0.0689254310465327,0.0832728140435003,0.148456407396737,0.165842905503127,0.100392452075216,0.0713401904713968,0.105984400796871
L2,0.0153380740408788,0.0330837709956885,0.0234441513384983,0.0659155145525477,0.0830298729986428,0.147112474526928,0.164298367666552,0.0973209524633221,0.0697294889704035,0.103167774508081
L3,0.0151870150891287,0.0330570196647549,0.0233484460862868,0.065742500348585,0.0826097189991389,0.146762566237364,0.163918671265892,0.0971839294358711,0.0693086238770374,0.102851550242246
L4,0.0148682852993905,0.0327227669876663,0.0230720826590382,0.0653102661471931,0.0821899710807339,0.146587717755406,0.163606229179104,0.0968643770618259,0.0689072691223091,0.1025355560623
L5,0.0147341532317197,0.0329500308160514,0.0231889841855038,0.0653102661471931,0.0822552385620621,0.146500319905324,0.163561612938886,0.0968643770618259,0.068888166239819,0.10245659342901
L6,0.0147006266867333,0.0327094022300248,0.0228277538301448,0.0650799170166039,0.0819755898196866,0.146121798996059,0.163294011709221,0.0963171194253203,0.068620814074721,0.102061995471731
M1,0.0218412176914225,0.0867784861273568,0.092920582441153,0.182418865056943,0.237123897586864,0.406055545418722,0.414642850952736,0.265333659967446,0.212517162715228,0.283850368302081
M2,0.0315948584750654,0.0958175333410349,0.10118566842013,0.19245308386403,0.247203226609693,0.417103207036285,0.426617196033578,0.278998291395764,0.222523027184985,0.297675394229887
M3,0.0377023898146717,0.102310467722038,0.106818786101475,0.200045497764623,0.253188099415855,0.424084483402339,0.43474588451661,0.287691481685792,0.230347869974881,0.305480479615088
M4,0.031046237398932,0.0954622190274397,0.100473939280516,0.191797428467322,0.246549353171932,0.41623499762482,0.426167763818773,0.278096905542569,0.221897653899039,0.296686394128351
M5,0.0362466971165513,0.10074453798805,0.106651301317224,0.199809894965769,0.251573953292951,0.422761758069485,0.434454425671165,0.288116566041331,0.22993250237676,0.304787975402122
M6,0.0402460959530631,0.104701547409061,0.11048090092456,0.203991145708167,0.256225669614284,0.42760374969792,0.438510741783986,0.293106872709983,0.233294512212826,0.311571488187013
D1,0.0778464104663691,0.178658389824875,0.233104039950352,0.357192082184711,0.494581019427108,0.818410331999663,0.752547730234861,0.535911954823824,0.490075858956233,0.581952994795494
D2,0.0784963269471174,0.179294746273185,0.23279392804118,0.357474183189696,0.494846163839447,0.818889572431887,0.752807553444467,0.536539457435381,0.490529535549881,0.583145457054563
D3,0.0794876232164326,0.179669509623794,0.233345391288203,0.358095451167537,0.496343649216004,0.820880650138844,0.753587957036138,0.537293659330113,0.491337243757875,0.58542019558548
D4,0.0814574814346238,0.182754828860884,0.236981849583913,0.361386006419542,0.497943440934348,0.821914110962611,0.757511149766411,0.54146534557669,0.494125254091941,0.588794309530956
D5,0.0775072882032431,0.177034298872644,0.230423731598041,0.353765123920988,0.493137619831459,0.815817928714185,0.748668920748733,0.531296402023009,0.486513374857522,0.579577848148672
D6,0.0854242066666528,0.186166578032736,0.239388209169362,0.36706089132292,0.502729372559685,0.829709349403351,0.76324129304175,0.549025168983441,0.500529004469103,0.596729636781857
