,WaveLength,Abs.
0,400.126678,0.031116
1,400.592621,0.031173
2,401.058533,0.031231
3,401.524323,0.031289
4,401.990051,0.031346
5,402.455688,0.031404
6,402.921265,0.031461
7,403.386749,0.031519
8,403.852142,0.031577
9,404.317474,0.031634
10,404.782715,0.031692
11,405.247864,0.03175
12,405.712952,0.031807
13,406.177948,0.031865
14,406.642853,0.031922
15,407.107697,0.03198
16,407.572479,0.032038
17,408.03714,0.032095
18,408.50174,0.032152
19,408.966278,0.03221
20,409.430695,0.032267
21,409.89505,0.032324
22,410.359344,0.032381
23,410.823547,0.032438
24,411.287659,0.032495
25,411.751709,0.032551
26,412.215668,0.032607
27,412.679535,0.032663
28,413.143341,0.032719
29,413.607056,0.032775
30,414.070679,0.03283
31,414.534241,0.032885
32,414.997711,0.03294
33,415.461121,0.032995
34,415.924438,0.03305
35,416.387665,0.033105
36,416.85083,0.033159
37,417.313904,0.033214
38,417.776917,0.033268
39,418.239838,0.033322
40,418.702667,0.033377
41,419.165436,0.033431
42,419.628113,0.033485
43,420.090698,0.033539
44,420.553223,0.033593
45,421.015656,0.033647
46,421.478027,0.033701
47,421.940308,0.033754
48,422.402496,0.033808
49,422.864624,0.033861
50,423.32666,0.033914
51,423.788605,0.033966
52,424.250488,0.034019
53,424.712311,0.034071
54,425.174011,0.034123
55,425.635651,0.034174
56,426.097229,0.034225
57,426.558716,0.034276
58,427.020111,0.034326
59,427.481415,0.034376
60,427.942657,0.034425
61,428.403839,0.034474
62,428.864929,0.034522
63,429.325928,0.03457
64,429.786835,0.034617
65,430.247681,0.034664
66,430.708466,0.03471
67,431.169159,0.034755
68,431.629761,0.0348
69,432.090271,0.034844
70,432.55072,0.034887
71,433.011108,0.03493
72,433.471375,0.034972
73,433.93158,0.035014
74,434.391724,0.035055
75,434.851776,0.035095
76,435.311737,0.035134
77,435.771637,0.035173
78,436.231445,0.035212
79,436.691193,0.035249
80,437.150818,0.035286
81,437.610413,0.035323
82,438.069916,0.035359
83,438.529327,0.035394
84,438.988647,0.035429
85,439.447906,0.035464
86,439.907074,0.035498
87,440.36618,0.035532
88,440.825195,0.035565
89,441.284149,0.035598
90,441.743011,0.03563
91,442.201782,0.035662
92,442.660492,0.035695
93,443.11911,0.035726
94,443.577637,0.035758
95,444.036102,0.035789
96,444.494507,0.03582
97,444.95282,0.035851
98,445.411041,0.035882
99,445.869171,0.035913
100,446.32724,0.035943
101,446.785248,0.035974
102,447.243134,0.036004
103,447.700989,0.036034
104,448.158722,0.036064
105,448.616394,0.036094
106,449.074005,0.036123
107,449.531525,0.036153
108,449.988953,0.036182
109,450.446289,0.036212
110,450.903564,0.036241
111,451.360779,0.03627
112,451.817902,0.036299
113,452.274933,0.036328
114,452.731903,0.036356
115,453.188782,0.036385
116,453.645569,0.036413
117,454.102295,0.036441
118,454.55896,0.036469
119,455.015503,0.036496
120,455.472015,0.036523
121,455.928406,0.03655
122,456.384735,0.036577
123,456.841003,0.036603
124,457.29715,0.036629
125,457.753265,0.036654
126,458.209259,0.036679
127,458.665192,0.036703
128,459.121063,0.036726
129,459.576843,0.036749
130,460.032532,0.036771
131,460.488159,0.036792
132,460.943695,0.036812
133,461.39917,0.036831
134,461.854553,0.036849
135,462.309845,0.036866
136,462.765076,0.036882
137,463.220215,0.036897
138,463.675293,0.036911
139,464.13028,0.036923
140,464.585175,0.036935
141,465.040009,0.036946
142,465.494751,0.036955
143,465.949432,0.036963
144,466.404022,0.03697
145,466.858551,0.036976
146,467.312988,0.036981
147,467.767334,0.036984
148,468.221619,0.036986
149,468.675812,0.036987
150,469.129944,0.036987
151,469.583984,0.036986
152,470.037964,0.036984
153,470.491852,0.03698
154,470.945648,0.036975
155,471.399384,0.03697
156,471.853027,0.036963
157,472.30661,0.036955
158,472.760101,0.036946
159,473.213501,0.036936
160,473.66684,0.036925
161,474.120117,0.036913
162,474.573273,0.0369
163,475.026367,0.036886
164,475.479401,0.036871
165,475.932343,0.036854
166,476.385223,0.036837
167,476.837982,0.036819
168,477.29071,0.0368
169,477.743317,0.036781
170,478.195892,0.03676
171,478.648346,0.036738
172,479.100739,0.036715
173,479.55307,0.036691
174,480.00528,0.036667
175,480.457458,0.036641
176,480.909515,0.036615
177,481.361542,0.036588
178,481.813446,0.036559
179,482.265289,0.03653
180,482.717072,0.036501
181,483.168732,0.03647
182,483.620361,0.036438
183,484.071869,0.036406
184,484.523315,0.036373
185,484.974701,0.036339
186,485.425995,0.036305
187,485.877197,0.03627
188,486.328339,0.036234
189,486.779388,0.036197
190,487.230377,0.03616
191,487.681274,0.036122
192,488.132111,0.036084
193,488.582855,0.036044
194,489.033508,0.036004
195,489.4841,0.035963
196,489.934601,0.035921
197,490.38504,0.035879
198,490.835388,0.035836
199,491.285675,0.035792
200,491.73587,0.035747
201,492.185974,0.035702
202,492.636017,0.035656
203,493.085968,0.035609
204,493.535858,0.035561
205,493.985657,0.035512
206,494.435394,0.035463
207,494.88504,0.035413
208,495.334595,0.035362
209,495.784088,0.035311
210,496.23349,0.035259
211,496.682831,0.035206
212,497.13208,0.035153
213,497.581268,0.035099
214,498.030365,0.035044
215,498.47937,0.034989
216,498.928314,0.034933
217,499.377167,0.034877
218,499.825958,0.03482
219,500.274658,0.034763
220,500.723297,0.034705
221,501.171844,0.034646
222,501.6203,0.034588
223,502.068695,0.034528
224,502.517029,0.034469
225,502.96524,0.034409
226,503.413422,0.034348
227,503.861481,0.034287
228,504.309479,0.034226
229,504.757416,0.034164
230,505.205261,0.034102
231,505.653015,0.03404
232,506.100708,0.033977
233,506.548309,0.033915
234,506.99585,0.033851
235,507.443298,0.033788
236,507.890686,0.033725
237,508.337982,0.033661
238,508.785187,0.033597
239,509.23233,0.033533
240,509.679382,0.033468
241,510.126373,0.033404
242,510.573273,0.03334
243,511.020111,0.033275
244,511.466858,0.03321
245,511.913513,0.033146
246,512.360107,0.033081
247,512.806641,0.033016
